id, street, neighbourhood, zipcode, smart_location, is_location_exact, property_type, room_type, accommodates, bedrooms, beds, price
30369780, Balbriggan; County Dublin; Ireland, , K32 PF61, Balbriggan; Ireland, t, Guest suite, Entire home/apt, 2, 1, 1, 38.00
30370659, Dublin 6; County Dublin; Ireland, Rathgar, D06 Y7F4, Dublin 6; Ireland, t, Apartment, Entire home/apt, 2, 0, 1, 69.00
30371126, Dublin; County Dublin; Ireland, Old City, , Dublin; Ireland, f, Apartment, Entire home/apt, 4, 2, 2, 125.00
30371969, Dublin; County Dublin; Ireland, Blackrock, , Dublin; Ireland, f, Cottage, Entire home/apt, 3, 1, 1, 70.00
30372324, Drumcondra; County Dublin; Ireland, Phibsborough, D01 X4F8, Drumcondra; Ireland, t, Apartment, Entire home/apt, 2, 1, 1, 60.00
30388029, Dublin; County Dublin; Ireland, , , Dublin; Ireland, t, House, Private room, 2, 1, 1, 35.00
30388909, Dublin; County Dublin; Ireland, Temple Bar, , Dublin; Ireland, t, Apartment, Entire home/apt, 4, 1, 1, 250.00
30389299, Dublin; County Dublin; Ireland, Temple Bar, , Dublin; Ireland, t, Apartment, Entire home/apt, 6, 2, 2, 250.00
30389596, Dublin 4; County Dublin; Ireland, Docklands, D04 KF66, Dublin 4; Ireland, t, House, Entire home/apt, 3, 2, 2, 300.00
30389734, Dublin; County Dublin; Ireland, Temple Bar, , Dublin; Ireland, t, Apartment, Entire home/apt, 4, 1, 1, 250.00
30390117, Dublin; County Dublin; Ireland, Temple Bar, , Dublin; Ireland, t, Apartment, Entire home/apt, 4, 1, 1, 250.00
30391415, Swords; Dublin; Ireland, , , Swords; Ireland, f, House, Private room, 1, 1, 1, 26.00
30391761, Dublin 1; County Dublin; Ireland, "North City Central/OConnell Street", , Dublin 1; Ireland, t, Apartment, Entire home/apt, 4, 1, 1, 250.00
30392183, Dublin 1; County Dublin; Ireland, "North City Central/OConnell Street", , Dublin 1; Ireland, t, Apartment, Entire home/apt, 4, 1, 1, 250.00
30392442, Dublin; County Dublin; Ireland, Phibsborough, , Dublin; Ireland, f, Apartment, Entire home/apt, 4, 1, 1, 250.00
30392515, Dublin; County Dublin; Ireland, Drumcondra, , Dublin; Ireland, f, Apartment, Private room, 2, 1, 1, 100.00
30392737, Dublin; County Dublin; Ireland, "North City Central/OConnell Street", , Dublin; Ireland, f, Apartment, Entire home/apt, 6, 2, 2, 250.00
30392989, Dublin; County Dublin; Ireland, Grafton Street/St. Stephens Green, , Dublin; Ireland, f, Apartment, Entire home/apt, 7, 3, 3, 250.00
30393371, International Financial Services Centre; County Dublin; Ireland, City Centre, , International Financial Services Centre; Ireland, t, Apartment, Entire home/apt, 4, 1, 1, 250.00
30393666, Dublin 8; County Dublin; Ireland, Old City, D08 N5W6, Dublin 8; Ireland, t, Apartment, Entire home/apt, 6, 2, 2, 250.00
30401653, Dublin; County Dublin; Ireland, The Liberties, , Dublin; Ireland, f, Townhouse, Entire home/apt, 4, 2, 4, 167.00
30412756, Dublin; County Dublin; Ireland, City Centre, , Dublin; Ireland, t, Apartment, Entire home/apt, 2, 1, 1, 300.00
30415915, Dublin 6; County Dublin; Ireland, Rathgar, D06 A0X6, Dublin 6; Ireland, t, House, Entire home/apt, 6, 3, 4, 304.00
30418089, Clonsilla; County Dublin; Ireland, , D15 W2K2, Clonsilla; Ireland, t, House, Private room, 2, 1, 2, 65.00
30418500, Dublin 7; County Dublin; Ireland, City Centre, D07 F3P6, Dublin 7; Ireland, t, Apartment, Private room, 2, 1, 1, 48.00
30418579, Clonsilla; County Dublin; Ireland, , D15 W2K2, Clonsilla; Ireland, t, House, Private room, 1, 1, 1, 50.00
30433602, Dublin; County Dublin; Ireland, Docklands, , Dublin; Ireland, t, Apartment, Entire home/apt, 5, 3, 3, 500.00
30441505, Dublin 1; County Dublin; Ireland, City Centre, D01 XV52, Dublin 1; Ireland, t, Condominium, Entire home/apt, 7, 2, 3, 125.00
30442156, Dublin 8; County Dublin; Ireland, The Liberties, , Dublin 8; Ireland, t, Apartment, Entire home/apt, 2, 1, 2, 100.00
30443471, Dublin; County Dublin; Ireland, , , Dublin; Ireland, t, Apartment, Entire home/apt, 4, 2, 2, 135.00
30444636, Dublin 8; County Dublin; Ireland, Portobello, D08 F5Y3, Dublin 8; Ireland, t, Apartment, Private room, 2, 0, 1, 70.00
30446949, Dublin 1; County Dublin; Ireland, City Centre, D01 FF62, Dublin 1; Ireland, t, Apartment, Shared room, 1, 1, 1, 70.00
30452553, Dublin; County Dublin; Ireland, Old City, , Dublin; Ireland, f, Serviced apartment, Entire home/apt, 4, 1, 1, 100.00
30453974, Dublin 7; County Dublin; Ireland, Smithfield, D07 PT85, Dublin 7; Ireland, f, Townhouse, Private room, 2, 1, 1, 180.00
30454181, Dublin 8; County Dublin; Ireland, The Liberties, D08 YV07, Dublin 8; Ireland, t, Apartment, Private room, 2, 1, 1, 60.00
30456517, Dublin; County Dublin; Ireland, City Centre, D01 E4E3, Dublin; Ireland, f, Hostel, Private room, 2, 1, 1, 139.00
30456773, Dublin 1; County Dublin; Ireland, Phibsborough, D01 E4E3, Dublin 1; Ireland, t, Hostel, Private room, 2, 1, 1, 129.00
30456856, Dublin; County Dublin; Ireland, Phibsborough, D01 E4E3, Dublin; Ireland, f, Hostel, Private room, 2, 1, 1, 129.00
30458075, Dublin; County Dublin; Ireland, Ballsbridge, D04 FE48, Dublin; Ireland, t, Apartment, Entire home/apt, 4, 2, 2, 210.00
30458130, Dublin; Ireland, Trinity College, D02 WY02, Dublin; Ireland, f, Apartment, Entire home/apt, 4, 2, 2, 200.00
30459238, Phibsborough; County Dublin; Ireland, City Centre, D07 ND68, Phibsborough; Ireland, t, Apartment, Entire home/apt, 2, 1, 1, 75.00
30459757, Dublin 1; County Dublin; Ireland, City Centre, D01 E4E3, Dublin 1; Ireland, t, Hostel, Shared room, 1, 1, 1, 49.00
30459943, Dublin; County Dublin; Ireland, City Centre, D01 E4E3, Dublin; Ireland, f, Hostel, Shared room, 1, 1, 1, 49.00
30460618, Dublin; County Dublin; Ireland, City Centre, D01 E4E3, Dublin; Ireland, f, Hostel, Shared room, 1, 1, 1, 43.00
30460708, Dublin; County Dublin; Ireland, City Centre, D01 E4E3, Dublin; Ireland, f, Hostel, Shared room, 1, 1, 1, 43.00
30460773, Dublin 13; County Dublin; Ireland, , D13 X820, Dublin 13; Ireland, t, House, Entire home/apt, 13, 4, 9, 360.00
30460917, Dublin 1; County Dublin; Ireland, Phibsborough, D01 E4E3, Dublin 1; Ireland, t, Hostel, Shared room, 1, 1, 1, 43.00
30460997, Dublin; County Dublin; Ireland, City Centre, D01 E4E3, Dublin; Ireland, f, Hostel, Shared room, 1, 1, 1, 43.00
30461330, Dublin 1; County Dublin; Ireland, Phibsborough, D01 E4E3, Dublin 1; Ireland, t, Hostel, Shared room, 1, 1, 1, 43.00
30461814, Dublin 1; County Dublin; Ireland, Phibsborough, D01 E4E3, Dublin 1; Ireland, t, Hostel, Shared room, 1, 1, 1, 43.00
30461888, Dublin 1; County Dublin; Ireland, Phibsborough, D01 E4E3, Dublin 1; Ireland, t, Hostel, Shared room, 1, 1, 1, 43.00
30462190, Dublin 1; County Dublin; Ireland, City Centre, D01 E4E3, Dublin 1; Ireland, t, Hostel, Shared room, 1, 1, 1, 43.00
30462260, Dublin 1; County Dublin; Ireland, Phibsborough, D01 E4E3, Dublin 1; Ireland, t, Hostel, Shared room, 1, 1, 1, 43.00
30462559, Dublin; County Dublin; Ireland, Trinity College, , Dublin; Ireland, f, Apartment, Private room, 2, 1, 1, 89.00
30464241, Dublin 1; County Dublin; Ireland, East Wall, , Dublin 1; Ireland, f, Apartment, Entire home/apt, 2, 1, 1, 60.00
30464280, East Wall; County Dublin; Ireland, East Wall, D03 RF88, East Wall; Ireland, t, Apartment, Private room, 2, 1, 1, 45.00
30465491, Dublin 2; County Dublin; Ireland, Trinity College, , Dublin 2; Ireland, t, Apartment, Private room, 2, 1, 1, 100.00
30473165, Dublin; County Dublin; Ireland, "North City Central/OConnell Street", , Dublin; Ireland, f, Apartment, Entire home/apt, 2, 1, 1, 78.00
30491451, Dublin; County Dublin; Ireland, City Centre, D07 A034, Dublin; Ireland, t, Apartment, Entire home/apt, 6, 2, 2, 150.00
30493965, Dublin 7; County Dublin; Ireland, Stoneybatter/Arbour Hill, D07 X8R6, Dublin 7; Ireland, t, Aparthotel, Private room, 2, 1, 1, 100.00
30502607, Phibsborough; County Dublin; Ireland, Stoneybatter/Arbour Hill, D07 YX93, Phibsborough; Ireland, t, Apartment, Entire home/apt, 2, 0, 1, 30.00
30504069, Dublin; County Dublin; Ireland, Phoenix Park and Surrounds, , Dublin; Ireland, f, Apartment, Entire home/apt, 4, 1, 2, 100.00
30505373, Dublin 9; County Dublin; Ireland, Addison Park, D09 E2R0, Dublin 9; Ireland, t, Bed and breakfast, Private room, 2, 1, 2, 113.00
30505588, Dublin 2; County Dublin; Ireland, Old City, , Dublin 2; Ireland, t, Apartment, Entire home/apt, 6, 2, 2, 100.00
30510474, Dublin 2; County Dublin; Ireland, Georgian Quarter, D02 WA26, Dublin 2; Ireland, t, Apartment, Entire home/apt, 2, 1, 1, 80.00
30511294, Dublin; County Dublin; Ireland, "North City Central/OConnell Street", , Dublin; Ireland, f, Guest suite, Private room, 2, 1, 1, 64.00
30520915, Malahide; County Dublin; Ireland, , , Malahide; Ireland, t, Apartment, Entire home/apt, 4, 2, 2, 78.00
30525407, Dublin 1; County Dublin; Ireland, Smithfield, D01 HE67, Dublin 1; Ireland, t, Apartment, Private room, 2, 0, 1, 80.00
30528455, Dublin; County Dublin; Ireland, Docklands, , Dublin; Ireland, t, Serviced apartment, Entire home/apt, 4, 2, 2, 175.00
30529835, Dublin 4; County Dublin; Ireland, Sandymount, D04 R2W8, Dublin 4; Ireland, t, Serviced apartment, Entire home/apt, 6, 3, 3, 210.00
30530296, Dublin; County Dublin; Ireland, , , Dublin; Ireland, f, House, Private room, 2, 1, 1, 40.00
30532323, Dublin; County Dublin; Ireland, Castleknock, D15 EHN9, Dublin; Ireland, t, Townhouse, Private room, 2, 1, 1, 35.00
30533223, Drimnagh; County Dublin; Ireland, Crumlin, D12 VH66, Drimnagh; Ireland, t, House, Private room, 1, 1, 1, 40.00
30544608, Dublin 4; County Dublin; Ireland, Sandymount, D04 R2W8, Dublin 4; Ireland, t, Serviced apartment, Entire home/apt, 4, 2, 2, 183.00
30545030, Dublin 4; County Dublin; Ireland, Sandymount, D04 R2W8, Dublin 4; Ireland, t, Serviced apartment, Entire home/apt, 2, 1, 1, 150.00
30545293, Dublin; County Dublin; Ireland, City Centre, , Dublin; Ireland, t, Serviced apartment, Entire home/apt, 2, 1, 1, 150.00
30545547, Dublin; County Dublin; Ireland, City Centre, , Dublin; Ireland, t, Serviced apartment, Entire home/apt, 4, 2, 2, 180.00
30546191, Dublin; County Dublin; Ireland, Ringsend/Irishtown, , Dublin; Ireland, t, Apartment, Entire home/apt, 2, 1, 1, 500.00
30546678, Dublin; County Dublin; Ireland, Docklands, , Dublin; Ireland, t, Serviced apartment, Entire home/apt, 4, 2, 2, 179.00
30547993, Chapelizod; County Dublin 20; Ireland, Phoenix Park and Surrounds, , Chapelizod; Ireland, t, Apartment, Private room, 2, 1, 1, 34.00
30548493, Dublin 16; County Dublin; Ireland, Dundrum, D16 AY20, Dublin 16; Ireland, t, Condominium, Private room, 2, 1, 1, 50.00
30551377, Dublin 4; County Dublin; Ireland, Ballsbridge, D04 X9A0, Dublin 4; Ireland, t, Apartment, Entire home/apt, 4, 2, 2, 500.00
30553181, Dublin; County Dublin; Ireland, The Liberties, , Dublin; Ireland, f, Apartment, Entire home/apt, 3, 1, 1, 65.00
30554243, Dublin; County Dublin; Ireland, Docklands, , Dublin; Ireland, t, Serviced apartment, Entire home/apt, 4, 2, 2, 178.00
30554667, Dublin 8; County Dublin; Ireland, Old City, D08 CK25, Dublin 8; Ireland, t, Apartment, Private room, 2, 1, 1, 55.00
30554681, Dublin 4; County Dublin; Ireland, Ringsend/Irishtown, D04 AE70, Dublin 4; Ireland, t, Serviced apartment, Entire home/apt, 4, 2, 2, 175.00
30555175, Dublin; County Dublin; Ireland, Docklands, , Dublin; Ireland, t, Serviced apartment, Entire home/apt, 4, 2, 2, 178.00
30555605, Dublin; County Dublin; Ireland, Docklands, , Dublin; Ireland, t, Serviced apartment, Entire home/apt, 4, 2, 2, 175.00
30556288, Dublin 8; County Dublin; Ireland, The Liberties, D08 K2T7, Dublin 8; Ireland, t, Serviced apartment, Entire home/apt, 4, 2, 2, 175.00
30556729, Dublin; County Dublin; Ireland, Ballsbridge, , Dublin; Ireland, t, Serviced apartment, Entire home/apt, 6, 3, 3, 215.00
30557062, Dublin; County Dublin; Ireland, East Wall, , Dublin; Ireland, t, Serviced apartment, Entire home/apt, 4, 2, 2, 175.00
30557472, Dublin 4; County Dublin; Ireland, Ballsbridge, D04 Y4A4, Dublin 4; Ireland, t, Serviced apartment, Entire home/apt, 4, 2, 2, 215.00
30558089, Dublin; County Dublin; Ireland, Ballsbridge, , Dublin; Ireland, t, Serviced apartment, Entire home/apt, 4, 2, 2, 176.00
30559576, Dublin; County Dublin; Ireland, Blackrock, A94 HP77, Dublin; Ireland, t, Apartment, Entire home/apt, 4, 3, 3, 150.00
30572735, Dublin; County Dublin; Ireland, Trinity College, , Dublin; Ireland, t, Apartment, Entire home/apt, 2, 1, 1, 100.00
30574644, Dublin 2; County Dublin; Ireland, Docklands, , Dublin 2; Ireland, t, Condominium, Entire home/apt, 4, 2, 2, 125.00
30577129, Dublin 8; County Dublin; Ireland, Old City, D08 A25A, Dublin 8; Ireland, t, Hostel, Private room, 2, 1, 2, 129.00
30579716, Dublin 1; County Dublin; Ireland, "North City Central/OConnell Street", D01 T634, Dublin 1; Ireland, t, Apartment, Entire home/apt, 4, 2, 2, 180.00
30580127, Dublin; County Dublin; Ireland, Smithfield, , Dublin; Ireland, f, Apartment, Entire home/apt, 2, 1, 1, 105.00
30583531, Dublin 1; County Dublin; Ireland, "North City Central/OConnell Street", D01 HY51, Dublin 1; Ireland, t, Serviced apartment, Entire home/apt, 3, 1, 2, 150.00
30583761, Rathborne; County Dublin; Ireland, Pelletstown, , Rathborne; Ireland, t, Apartment, Entire home/apt, 4, 2, 2, 80.00
30589878, Dublin; County Dublin; Ireland, Clontarf, D03 DE62, Dublin; Ireland, f, House, Entire home/apt, 8, 4, 5, 550.00
30619139, Dublin 6; County Dublin; Ireland, Rathgar, , Dublin 6; Ireland, f, Apartment, Entire home/apt, 3, 1, 2, 500.00
30627225, Drumcondra; County Dublin; Ireland, Drumcondra, D09 X4P1, Drumcondra; Ireland, t, Townhouse, Private room, 2, 1, 1, 80.00
30647551, Dublin; Dublin; Ireland, "North City Central/OConnell Street", D1, Dublin; Ireland, f, Apartment, Entire home/apt, 4, 2, 2, 153.00
30661015, Dublin; County Dublin; Ireland, Docklands, , Dublin; Ireland, f, Apartment, Private room, 2, 1, 1, 80.00
30675493, Dublin 7; County Dublin; Ireland, Cabra, D07 N4C9, Dublin 7; Ireland, t, Apartment, Private room, 1, 1, 1, 30.00
30682426, Dublin; County Dublin; Ireland, Docklands, , Dublin; Ireland, f, Apartment, Private room, 1, 1, 1, 45.00
30683255, Dun Laoghaire; County Dublin; Ireland, Monkstown, A96 W702, Dun Laoghaire; Ireland, f, House, Private room, 2, 1, 1, 60.00
30683793, Dublin 2; County Dublin; Ireland, Grafton Street/St. Stephens Green, D02 X295, Dublin 2; Ireland, t, Serviced apartment, Entire home/apt, 3, 1, 1, 210.00
30702838, Dublin 8; County Dublin; Ireland, The Liberties, D08 A25A, Dublin 8; Ireland, t, Hostel, Shared room, 1, 1, 1, 59.00
30702938, Dublin 8; County Dublin; Ireland, The Liberties, D08 A25A, Dublin 8; Ireland, t, Hostel, Shared room, 1, 1, 1, 59.00
30703041, Dublin 8; County Dublin; Ireland, The Liberties, D08 A25A, Dublin 8; Ireland, t, Hostel, Shared room, 1, 1, 1, 59.00
30703177, Dublin 8; County Dublin; Ireland, Old City, D08 A25A, Dublin 8; Ireland, t, Hostel, Shared room, 1, 1, 1, 59.00
30703260, Dublin 8; County Dublin; Ireland, The Liberties, D08 A25A, Dublin 8; Ireland, t, Hostel, Shared room, 1, 1, 1, 59.00
30703785, Clonsilla; County Dublin; Ireland, , D15 R8H7, Clonsilla; Ireland, t, House, Private room, 2, 0, 1, 50.00
30704882, Dublin; County Dublin; Ireland, Smithfield, D07 V583, Dublin; Ireland, f, Condominium, Entire home/apt, 4, 2, 3, 195.00
30707874, Dublin 14; County Dublin; Ireland, Dundrum, D14 F9Y6, Dublin 14; Ireland, t, Townhouse, Private room, 2, 1, 1, 50.00
30709302, Dublin; County Dublin; Ireland, City Centre, , Dublin; Ireland, f, Condominium, Private room, 2, 1, 1, 59.00
30710585, Dublin 1; County Dublin; Ireland, City Centre, , Dublin 1; Ireland, t, Apartment, Entire home/apt, 3, 1, 2, 79.00
30711439, Dublin; County Dublin; Ireland, East Wall, , Dublin; Ireland, t, Apartment, Private room, 2, 1, 1, 70.00
30712302, Dublin; Ireland, Kilmainham, , Dublin; Ireland, f, Apartment, Private room, 2, 1, 1, 65.00
30713385, Dublin; County Dublin; Ireland, Monkstown, A96vf90, Dublin; Ireland, f, Apartment, Entire home/apt, 5, 2, 3, 150.00
30722671, Dublin 7; County Dublin; Ireland, Smithfield, , Dublin 7; Ireland, t, Apartment, Entire home/apt, 2, 1, 1, 75.00
30724472, Dublin 6; County Dublin; Ireland, Rathgar, D06 C6T1, Dublin 6; Ireland, t, House, Private room, 2, 1, 1, 70.00
30727745, Dublin; County Dublin; Ireland, , , Dublin; Ireland, f, Apartment, Private room, 1, 0, 1, 17.00
30730666, Dublin; County Dublin; Ireland, Dundrum, , Dublin; Ireland, f, House, Entire home/apt, 11, 4, 7, 400.00
30731863, Dublin; County Dublin; Ireland, Ballsbridge, , Dublin; Ireland, f, Apartment, Private room, 4, 2, 2, 45.00
30731896, Dublin; County Dublin; Ireland, East Wall, , Dublin; Ireland, t, Bed and breakfast, Private room, 2, 1, 1, 32.00
30732944, Dublin; County Dublin; Ireland, East Wall, , Dublin; Ireland, f, Apartment, Shared room, 1, 1, 1, 16.00
30734890, Dublin 8; County Dublin; Ireland, City Centre, , Dublin 8; Ireland, t, Apartment, Entire home/apt, 4, 2, 2, 159.00
30735027, Dublin 8; County Dublin; Ireland, The Liberties, , Dublin 8; Ireland, t, Apartment, Entire home/apt, 2, 1, 1, 140.00
30737269, Dublin 8; County Dublin; Ireland, Old City, D08 V3W6, Dublin 8; Ireland, t, Guest suite, Private room, 1, 1, 1, 35.00
30737432, Dublin; County Dublin; Ireland, Old City, , Dublin; Ireland, f, Apartment, Entire home/apt, 2, 1, 1, 60.00
30739602, Dublin; County Dublin; Ireland, , 15, Dublin; Ireland, f, Apartment, Private room, 1, 0, 1, 49.00
30740986, Dublin; County Dublin; Ireland, Ballsbridge, D04 E5W5, Dublin; Ireland, t, Apartment, Private room, 2, 1, 1, 55.00
30751325, Dublin; County Dublin; Ireland, , , Dublin; Ireland, f, House, Entire home/apt, 6, 3, 4, 355.00
30756650, Dublin 2; County Dublin; Ireland, Old City, D02 F201, Dublin 2; Ireland, t, Apartment, Private room, 2, 2, 1, 100.00
30758178, Dublin; County Dublin; Ireland, , , Dublin; Ireland, f, Townhouse, Private room, 2, 1, 2, 50.00
30762290, Dublin 2; County Dublin; Ireland, Grafton Street/St. Stephens Green, D02 X295, Dublin 2; Ireland, t, Serviced apartment, Entire home/apt, 5, 2, 3, 252.00
30762466, Dublin; County Dublin; Ireland, Old City, , Dublin; Ireland, t, Apartment, Private room, 2, 1, 1, 110.00
30762631, Dublin; County Dublin; Ireland, Smithfield, , Dublin; Ireland, t, Apartment, Private room, 2, 1, 1, 34.00
30765636, Dublin; County Dublin; Ireland, City Centre, , Dublin; Ireland, t, Apartment, Entire home/apt, 4, 1, 1, 130.00
30766895, Lusk; County Dublin; Ireland, , , Lusk; Ireland, t, Apartment, Entire home/apt, 4, 2, 2, 70.00
30771281, Dublin; County Dublin; Ireland, The Liberties, D08 E0C3, Dublin; Ireland, f, Apartment, Entire home/apt, 5, 2, 2, 120.00
30773874, Dublin 8; County Dublin; Ireland, Old City, D08, Dublin 8; Ireland, t, Apartment, Private room, 2, 1, 1, 40.00
30782457, Dublin 18; County Dublin; Ireland, , , Dublin 18; Ireland, f, Apartment, Entire home/apt, 4, 2, 2, 135.00
30785797, Dublin; County Dublin; Ireland, Dundrum, , Dublin; Ireland, f, Condominium, Private room, 2, 1, 1, 60.00
30786587, Dublin; County Dublin; Ireland, Ringsend/Irishtown, , Dublin; Ireland, f, Apartment, Entire home/apt, 4, 2, 2, 500.00
30787221, dublin; dublin; Ireland, Ballsbridge, , dublin; Ireland, t, Apartment, Entire home/apt, 4, 2, 2, 120.00
30789833, Dublin 6; County Dublin; Ireland, Rathgar, D06 K8Y8, Dublin 6; Ireland, t, Apartment, Entire home/apt, 2, 0, 1, 70.00
30792995, Dublin 4; County Dublin; Ireland, Ringsend/Irishtown, , Dublin 4; Ireland, t, Apartment, Entire home/apt, 4, 2, 2, 99.00
30794253, Dublin 8; County Dublin; Ireland, Old City, D08 V91H, Dublin 8; Ireland, t, Townhouse, Entire home/apt, 2, 1, 1, 90.00
30805136, Dublin 8; County Dublin; Ireland, The Liberties, D08 R2W5, Dublin 8; Ireland, t, House, Entire home/apt, 5, 3, 3, 100.00
30807557, Dublin 2; County Dublin; Ireland, Grafton Street/St. Stephens Green, D02 X295, Dublin 2; Ireland, t, Serviced apartment, Entire home/apt, 5, 2, 3, 290.00
