id,street,neighbourhood,zipcode,smart_location,is_location_exact,property_type,room_type,accommodates,bedrooms,beds,price_19_07,price_19_01,price_19_03,price_19_04,price_19_05,price_19_06,price_19_08,price_19_09,price_19_10,price_19_11,price_19_12,price_20_01,price_20_02,price_20_04,price_20_05,price_20_06,price_20_07
21490100,Dublin;CountyDublin;Ireland,TrinityCollege,,Dublin;Ireland,f,Apartment,Privateroom,3,1,2,70.00,70.00,70.00,70.00,70.00,70.00,70.00,70.00,70.00,70.00,70.00,70.00,70.00,70.00,70.00,70.00,70.00
21492375,Dublin15;CountyDublin;Ireland,,D15CV0N,Dublin15;Ireland,t,Townhouse,Privateroom,3,1,2,29.00,29.00,29.00,29.00,29.00,29.00,29.00,29.00,29.00,29.00,29.00,29.00,29.00,29.00,29.00,29.00,29.00
21492975,Dublin12;CountyDublin;Ireland,Kimmage,D12N7P9,Dublin12;Ireland,t,House,Entirehome/apt,5,3,5,150.00,150.00,150.00,150.00,150.00,150.00,150.00,150.00,150.00,150.00,150.00,150.00,150.00,150.00,150.00,150.00,150.00
21494603,Dublin4;CountyDublin;Ireland,Ballsbridge,D04XT04,Dublin4;Ireland,t,Bungalow,Privateroom,2,1,1,90.00,0,0,90.00,90.00,90.00,90.00,90.00,90.00,90.00,90.00,90.00,90.00,90.00,0,0,0
21495895,Dublin14;CountyDublin;Ireland,Dundrum,D14X7Y3,Dublin14;Ireland,t,House,Entirehome/apt,7,4,5,185.00,185.00,185.00,185.00,185.00,185.00,185.00,185.00,185.00,185.00,185.00,185.00,185.00,185.00,0,0,0
21498738,Dublin4;CountyDublin;Ireland,Ballsbridge,,Dublin4;Ireland,f,House,Entirehome/apt,4,2,2,149.00,149.00,149.00,149.00,149.00,149.00,149.00,149.00,149.00,149.00,0,0,0,0,0,0,0
21501153,Dublin;CountyDublin;Ireland,OldCity,,Dublin;Ireland,t,Apartment,Privateroom,2,1,1,66.00,66.00,66.00,66.00,66.00,66.00,0,0,0,0,0,0,0,66.00,66.00,66.00,0
21501434,Dublin24;CountyDublin;Ireland,Knocklyon,D24R9HH,Dublin24;Ireland,t,House,Privateroom,2,1,1,50.00,50.00,50.00,50.00,50.00,50.00,50.00,50.00,50.00,50.00,50.00,50.00,0,0,0,0,0
21501680,Dublin2;CountyDublin;Ireland,TempleBar,,Dublin2;Ireland,f,Apartment,Privateroom,2,1,1,88.00,88.00,88.00,88.00,88.00,88.00,88.00,88.00,88.00,88.00,88.00,88.00,88.00,88.00,88.00,88.00,88.00
21502856,Dublin4;CountyDublin;Ireland,Ballsbridge,D04CK84,Dublin4;Ireland,t,Apartment,Entirehome/apt,5,2,2,190.00,190.00,190.00,190.00,190.00,190.00,190.00,0,0,0,0,0,0,0,0,0,0
21506557,Dublin;CountyDublin;Ireland,TrinityCollege,,Dublin;Ireland,f,Apartment,Entirehome/apt,4,1,1,100.00,120.00,120.00,120.00,120.00,120.00,100.00,100.00,100.00,100.00,100.00,100.00,100.00,65.00,115.00,0,0
21508589,Dublin2;CountyDublin;Ireland,GraftonStreet/St.StephensGreen,D02Y284,Dublin2;Ireland,t,Apartment,Entirehome/apt,4,2,2,150.00,150.00,150.00,150.00,150.00,150.00,150.00,150.00,150.00,150.00,0,0,0,0,0,0,0
21510693,Phibsborough;CountyDublin;Ireland,Phibsborough,D07A2C2,Phibsborough;Ireland,t,Apartment,Entirehome/apt,4,2,3,141.00,129.00,129.00,165.00,165.00,165.00,141.00,141.00,116.00,116.00,154.00,150.00,155.00,174.00,880.00,880.00,880.00
21511241,Skerries;CountyDublin;Ireland,,K34W563,Skerries;Ireland,t,House,Privateroom,2,1,1,50.00,50.00,50.00,50.00,50.00,50.00,50.00,50.00,50.00,50.00,50.00,50.00,50.00,50.00,50.00,50.00,50.00
21515902,Dublin8;CountyDublin;Ireland,Portobello,D08V3A8,Dublin8;Ireland,t,House,Entirehome/apt,6,3,4,250.00,250.00,250.00,250.00,250.00,250.00,250.00,250.00,250.00,250.00,250.00,250.00,250.00,250.00,250.00,250.00,250.00
21516676,Dublin;CountyDublin;Ireland,Islandbridge,,Dublin;Ireland,t,Apartment,Privateroom,2,1,1,70.00,70.00,70.00,70.00,70.00,70.00,70.00,70.00,70.00,70.00,70.00,70.00,70.00,70.00,70.00,70.00,70.00
21516811,Drumcondra;CountyDublin;Ireland,Phibsborough,D01X4F8,Drumcondra;Ireland,t,Apartment,Entirehome/apt,2,1,1,70.00,70.00,70.00,70.00,0,70.00,70.00,70.00,70.00,70.00,0,0,0,0,0,0,0
21519483,Dublin;CountyDublin;Ireland,Bonnybrook/Darndale,,Dublin;Ireland,f,Apartment,Privateroom,2,1,1,48.00,48.00,48.00,48.00,48.00,48.00,48.00,48.00,48.00,48.00,48.00,48.00,48.00,48.00,48.00,48.00,48.00
21524639,Dublin4;CountyDublin;Ireland,Sandymount,D04E6T3,Dublin4;Ireland,t,House,Privateroom,1,1,1,38.00,38.00,38.00,38.00,38.00,38.00,38.00,38.00,38.00,38.00,38.00,38.00,38.00,38.00,38.00,38.00,38.00
21524689,Dublin;CountyDublin;Ireland,CityCentre,,Dublin;Ireland,f,Apartment,Entirehome/apt,2,1,1,110.00,110.00,110.00,110.00,110.00,110.00,110.00,110.00,110.00,110.00,110.00,110.00,110.00,110.00,110.00,110.00,110.00
21524819,Dublin4;CountyDublin;Ireland,Ballsbridge,,Dublin4;Ireland,t,Apartment,Entirehome/apt,2,0,1,90.00,90.00,90.00,90.00,90.00,90.00,90.00,90.00,90.00,90.00,90.00,90.00,90.00,90.00,90.00,90.00,0
21525816,Dublin;CountyDublin;Ireland,Castleknock,,Dublin;Ireland,f,Cottage,Entirehome/apt,6,3,3,199.00,199.00,199.00,199.00,199.00,199.00,199.00,199.00,199.00,199.00,199.00,0,0,0,0,0,0
21531459,Dublin;CountyDublin;Ireland,CityCentre,,Dublin;Ireland,f,Servicedapartment,Entirehome/apt,4,1,1,135.00,135.00,135.00,135.00,135.00,135.00,135.00,135.00,135.00,135.00,135.00,135.00,135.00,135.00,135.00,135.00,135.00
21533178,Dublin1;CountyDublin;Ireland,CityCentre,D01Y048,Dublin1;Ireland,f,Apartment,Privateroom,1,1,1,49.00,49.00,49.00,49.00,49.00,49.00,49.00,49.00,49.00,49.00,49.00,49.00,49.00,49.00,49.00,49.00,49.00
21533697,Dublin;Dublin;Ireland,Crumlin,12,Dublin;Ireland,t,House,Entirehome/apt,7,3,5,130.00,130.00,130.00,130.00,130.00,130.00,130.00,130.00,130.00,130.00,130.00,130.00,130.00,130.00,130.00,130.00,130.00
21534467,NorthDublin;CountyDublin;Ireland,RanelaghandRathmines,,NorthDublin;Ireland,t,Bedandbreakfast,Privateroom,10,5,5,450.00,0,0,0,450.00,450.00,571.00,571.00,0,0,0,0,0,0,0,0,0
21537410,Dublin;CountyDublin;Ireland,"NorthCityCentral/OConnellStreet",,Dublin;Ireland,t,Apartment,Privateroom,2,1,1,400.00,65.00,400.00,400.00,400.00,400.00,400.00,400.00,400.00,400.00,400.00,400.00,400.00,400.00,400.00,400.00,400.00
21537724,Dublin;CountyDublin;Ireland,TheLiberties,,Dublin;Ireland,f,Apartment,Entirehome/apt,3,1,2,150.00,150.00,150.00,150.00,150.00,150.00,150.00,150.00,150.00,150.00,150.00,150.00,150.00,150.00,150.00,150.00,0
21537726,Dublin;CountyDublin;Ireland,Docklands,,Dublin;Ireland,t,Apartment,Entirehome/apt,6,2,5,200.00,200.00,200.00,200.00,200.00,200.00,200.00,200.00,0,0,0,0,0,0,0,0,0
21542050,Lucan;CountyDublin;Ireland,,K78E082,Lucan;Ireland,t,House,Privateroom,2,1,2,30.00,30.00,30.00,30.00,30.00,30.00,30.00,30.00,30.00,30.00,30.00,30.00,30.00,30.00,30.00,30.00,30.00
21543355,Dublin8;CountyDublin;Ireland,OldCity,D08X8H4,Dublin8;Ireland,t,House,Entirehome/apt,6,3,3,150.00,150.00,150.00,150.00,150.00,150.00,150.00,150.00,150.00,150.00,150.00,150.00,150.00,150.00,150.00,150.00,150.00
21543801,Dublin8;CountyDublin;Ireland,TheLiberties,D08R1X2,Dublin8;Ireland,t,Townhouse,Privateroom,2,1,1,40.00,40.00,40.00,40.00,40.00,40.00,40.00,40.00,40.00,40.00,40.00,40.00,40.00,40.00,40.00,40.00,40.00
21543807,Dublin4;CountyDublin;Ireland,Docklands,D04F6Y0,Dublin4;Ireland,t,Townhouse,Privateroom,1,1,1,70.00,70.00,70.00,70.00,70.00,70.00,0,0,0,0,0,0,0,0,0,0,0
21543950,Dublin16;CountyDublin;Ireland,Dundrum,D16P940,Dublin16;Ireland,t,House,Entirehome/apt,4,2,3,180.00,125.00,125.00,125.00,200.00,180.00,180.00,180.00,180.00,180.00,180.00,180.00,0,0,0,0,0
21548911,Dublin;CountyDublin;Ireland,CityCentre,,Dublin;Ireland,f,Apartment,Entirehome/apt,2,1,1,85.00,85.00,85.00,85.00,85.00,85.00,85.00,0,0,0,0,0,0,0,0,0,0
21549481,Kilternan;CountyDublin;Ireland,,D18HH74,Kilternan;Ireland,t,Guestsuite,Privateroom,2,1,1,65.00,65.00,65.00,65.00,65.00,65.00,65.00,65.00,65.00,65.00,65.00,65.00,65.00,65.00,65.00,65.00,65.00
21549675,Dublin;CountyDublin;Ireland,PhoenixParkandSurrounds,D08CH92,Dublin;Ireland,t,Apartment,Privateroom,2,1,1,60.00,60.00,60.00,60.00,60.00,60.00,60.00,60.00,60.00,60.00,60.00,60.00,60.00,60.00,60.00,60.00,60.00
21549714,Cabinteely;CountyDublin;Ireland,,D18HD89,Cabinteely;Ireland,t,House,Entirehome/apt,6,4,4,160.00,0,0,180.00,180.00,160.00,160.00,160.00,160.00,160.00,180.00,180.00,180.00,180.00,180.00,180.00,180.00
21558196,Dublin2;CountyDublin;Ireland,GeorgianQuarter,D02Y892,Dublin2;Ireland,t,Apartment,Privateroom,2,1,1,109.00,109.00,109.00,109.00,109.00,109.00,109.00,109.00,109.00,109.00,109.00,109.00,109.00,109.00,109.00,109.00,109.00
21560059,Inchicore;CountyDublin;Ireland,Inchicore,D08C6K3,Inchicore;Ireland,t,Townhouse,Privateroom,2,1,1,85.00,85.00,85.00,85.00,85.00,85.00,0,0,0,0,0,0,0,0,0,0,0
21560569,Inchicore;CountyDublin;Ireland,Kilmainham,D08C6K3,Inchicore;Ireland,t,Townhouse,Privateroom,2,1,1,45.00,45.00,45.00,45.00,45.00,45.00,0,0,0,0,0,0,0,0,0,0,0
21561463,Dublin;CountyDublin;Ireland,,18,Dublin;Ireland,f,House,Privateroom,2,1,2,40.00,40.00,40.00,40.00,40.00,40.00,40.00,40.00,40.00,40.00,40.00,40.00,40.00,40.00,40.00,40.00,40.00
21561737,Dublin8;CountyDublin;Ireland,OldCity,D08V3A4,Dublin8;Ireland,t,House,Entirehome/apt,8,4,4,500.00,500.00,500.00,500.00,500.00,500.00,500.00,500.00,500.00,500.00,500.00,500.00,500.00,500.00,500.00,500.00,500.00
21563098,Dublin8;CountyDublin;Ireland,OldCity,D08Y76R,Dublin8;Ireland,t,Apartment,Entirehome/apt,6,1,4,90.00,90.00,90.00,90.00,90.00,90.00,90.00,90.00,90.00,90.00,90.00,90.00,90.00,90.00,90.00,90.00,0
21563428,Dublin8;CountyDublin;Ireland,Rialto,,Dublin8;Ireland,f,Apartment,Privateroom,2,1,1,37.00,37.00,37.00,37.00,37.00,37.00,37.00,0,0,0,0,0,0,0,0,0,0
21564001,Dublin8;CountyDublin;Ireland,OldCity,D08VE2D,Dublin8;Ireland,t,Apartment,Privateroom,2,1,1,75.00,75.00,75.00,75.00,75.00,75.00,75.00,75.00,75.00,75.00,75.00,75.00,0,0,0,0,0
21576729,Dublin;CountyDublin;Ireland,Ballinteer,D16X721,Dublin;Ireland,f,House,Privateroom,1,1,1,37.00,37.00,37.00,37.00,37.00,37.00,37.00,37.00,37.00,37.00,37.00,37.00,37.00,37.00,37.00,37.00,37.00
21576881,Dublin6;CountyDublin;Ireland,RanelaghandRathmines,D06DX56,Dublin6;Ireland,t,Apartment,Entirehome/apt,2,1,1,45.00,45.00,45.00,45.00,45.00,45.00,45.00,45.00,45.00,0,0,0,0,0,0,0,0
21577082,Dublin4;CountyDublin;Ireland,Ballsbridge,D04Y3F2,Dublin4;Ireland,t,House,Privateroom,2,1,1,80.00,80.00,80.00,80.00,80.00,80.00,80.00,80.00,80.00,80.00,80.00,80.00,80.00,80.00,80.00,80.00,80.00
21578186,Dublin1;CountyDublin;Ireland,"NorthCityCentral/OConnellStreet",D01YY11,Dublin1;Ireland,t,Apartment,Entirehome/apt,2,1,1,135.00,135.00,135.00,135.00,135.00,135.00,135.00,0,0,0,0,0,0,0,0,0,0
21579335,Dublin;CountyDublin;Ireland,Ballsbridge,,Dublin;Ireland,f,Apartment,Entirehome/apt,2,1,1,120.00,120.00,120.00,120.00,120.00,120.00,120.00,120.00,120.00,0,0,0,0,0,0,0,0
21579991,Dublin;CountyDublin;Ireland,TrinityCollege,D02N296,Dublin;Ireland,f,Bungalow,Privateroom,1,1,1,50.00,50.00,50.00,50.00,50.00,50.00,50.00,50.00,50.00,50.00,50.00,50.00,50.00,50.00,50.00,50.00,50.00
21586073,Terenure;CountyDublin;Ireland,Rathgar,D06FA30,Terenure;Ireland,t,House,Entirehome/apt,16,5,14,800.00,800.00,800.00,800.00,800.00,800.00,800.00,800.00,800.00,800.00,800.00,800.00,800.00,0,0,0,0
21586368,Dublin;CountyDublin;Ireland,TheLiberties,D08KX93,Dublin;Ireland,f,Apartment,Privateroom,2,1,1,45.00,45.00,45.00,45.00,45.00,45.00,45.00,45.00,45.00,45.00,45.00,45.00,45.00,45.00,45.00,45.00,45.00
21586580,Malahide;CountyDublin;Ireland,,K36TH93,Malahide;Ireland,t,Other,Privateroom,2,1,1,43.00,43.00,43.00,43.00,43.00,43.00,43.00,43.00,43.00,43.00,43.00,43.00,43.00,43.00,43.00,43.00,43.00
21588004,Dublin7;CountyDublin;Ireland,Stoneybatter/ArbourHill,D07CX4E,Dublin7;Ireland,t,Apartment,Entirehome/apt,3,1,2,85.00,89.00,89.00,89.00,85.00,85.00,85.00,85.00,85.00,85.00,85.00,85.00,85.00,85.00,85.00,85.00,85.00
21588973,Dublin2;CountyDublin;Ireland,GeorgianQuarter,D02KW21,Dublin2;Ireland,t,Apartment,Privateroom,2,1,1,90.00,90.00,90.00,90.00,90.00,90.00,90.00,90.00,90.00,90.00,90.00,90.00,90.00,90.00,90.00,90.00,90.00
21592200,Dublin6;CountyDublin;Ireland,RanelaghandRathmines,D06KA48,Dublin6;Ireland,t,Apartment,Entirehome/apt,3,2,2,75.00,75.00,75.00,75.00,75.00,75.00,75.00,75.00,75.00,75.00,75.00,75.00,75.00,75.00,75.00,75.00,75.00
21592590,Dublin;CountyDublin;Ireland,Docklands,,Dublin;Ireland,f,Apartment,Privateroom,4,2,2,180.00,180.00,180.00,180.00,180.00,180.00,180.00,180.00,180.00,180.00,180.00,180.00,180.00,180.00,180.00,180.00,180.00
21594886,Dublin4;CountyDublin;Ireland,Ballsbridge,,Dublin4;Ireland,t,Apartment,Entirehome/apt,2,2,2,139.00,139.00,139.00,139.00,139.00,139.00,139.00,139.00,139.00,139.00,139.00,139.00,139.00,139.00,139.00,139.00,139.00
21603300,Dublin;CountyDublin;Ireland,CityCentre,,Dublin;Ireland,f,Guestsuite,Privateroom,2,1,1,75.00,75.00,75.00,75.00,75.00,75.00,75.00,75.00,75.00,75.00,75.00,75.00,75.00,75.00,75.00,75.00,75.00
21607112,Dublin;CountyDublin;Ireland,TempleBar,,Dublin;Ireland,f,Apartment,Privateroom,2,1,1,65.00,65.00,65.00,65.00,65.00,65.00,65.00,65.00,65.00,65.00,65.00,65.00,65.00,65.00,65.00,65.00,65.00
21607937,Dublin;CountyDublin;Ireland,Kimmage,D12N7X0,Dublin;Ireland,f,House,Privateroom,3,1,3,85.00,85.00,85.00,85.00,85.00,85.00,85.00,85.00,85.00,85.00,85.00,85.00,85.00,85.00,85.00,85.00,85.00
21609274,InternationalFinancialServicesCentre;CountyDublin;Ireland,"NorthCityCentral/OConnellStreet",D01Y1T9,InternationalFinancialServicesCentre;Ireland,f,Apartment,Entirehome/apt,4,2,3,150.00,150.00,150.00,150.00,150.00,150.00,150.00,150.00,150.00,150.00,150.00,150.00,150.00,150.00,150.00,150.00,150.00
21609949,Dublin1;CountyDublin;Ireland,Phibsborough,D01PX33,Dublin1;Ireland,t,Hostel,Privateroom,2,1,1,30.00,30.00,30.00,30.00,30.00,30.00,30.00,0,0,0,0,0,0,0,0,0,0
21615324,Dublin;CountyDublin;Ireland,OldCity,,Dublin;Ireland,f,Apartment,Privateroom,2,1,1,65.00,0,0,65.00,65.00,65.00,0,0,0,0,0,0,0,0,0,0,65.00
21618802,Dublin;CountyDublin;Ireland,CityCentre,,Dublin;Ireland,t,Apartment,Privateroom,1,1,1,130.00,130.00,130.00,130.00,130.00,130.00,145.00,145.00,0,0,0,0,0,0,0,0,0
21619162,Dublin7;CountyDublin;Ireland,CityCentre,D07C2Y6,Dublin7;Ireland,t,Loft,Entirehome/apt,2,0,1,89.00,89.00,89.00,89.00,89.00,89.00,89.00,89.00,89.00,89.00,89.00,89.00,0,0,0,0,0
21619742,Dublin;Na;Ireland,Booterstown,Na,Dublin;Ireland,f,Apartment,Entirehome/apt,2,1,1,55.00,55.00,55.00,55.00,55.00,55.00,55.00,0,0,0,0,0,0,0,0,0,0
21620242,StellaGardens;CountyDublin;Ireland,Ringsend/Irishtown,,StellaGardens;Ireland,f,Apartment,Entirehome/apt,5,2,2,99.00,99.00,99.00,99.00,99.00,99.00,99.00,99.00,99.00,99.00,0,0,0,0,0,0,0
21621501,Dublin;CountyDublin;Ireland,OldCity,D08KX93,Dublin;Ireland,f,Apartment,Privateroom,2,1,1,75.00,60.00,60.00,60.00,60.00,75.00,75.00,75.00,75.00,75.00,75.00,75.00,75.00,75.00,75.00,75.00,75.00
21622538,Dublin;CountyDublin;Ireland,,,Dublin;Ireland,f,Townhouse,Privateroom,3,2,2,50.00,50.00,50.00,50.00,50.00,50.00,50.00,50.00,50.00,50.00,50.00,50.00,50.00,50.00,50.00,50.00,50.00
21628848,Drimnagh;CountyDublin;Ireland,Crumlin,D12XN67,Drimnagh;Ireland,t,Townhouse,Entirehome/apt,5,3,4,106.00,0,0,0,0,106.00,106.00,106.00,106.00,106.00,106.00,106.00,106.00,106.00,106.00,106.00,106.00
21629108,Sandymount;Ireland,Ballsbridge,Dublin4,Sandymount;Ireland,f,Condominium,Entirehome/apt,6,2,3,200.00,200.00,200.00,200.00,200.00,200.00,200.00,200.00,200.00,200.00,200.00,200.00,200.00,200.00,200.00,150.00,200.00
21631745,Dublin6;CountyDublin;Ireland,RanelaghandRathmines,D06Y220,Dublin6;Ireland,t,Apartment,Entirehome/apt,2,1,1,90.00,0,0,75.00,90.00,90.00,90.00,90.00,0,0,0,0,0,0,0,0,0
21640440,Dublin4;CountyDublin;Ireland,Sandymount,D04XV57,Dublin4;Ireland,t,House,Entirehome/apt,3,2,2,200.00,200.00,200.00,200.00,200.00,200.00,200.00,200.00,200.00,200.00,200.00,200.00,200.00,200.00,200.00,200.00,200.00
21642464,Dublin;CountyDublin;Ireland,OldCity,,Dublin;Ireland,t,Apartment,Privateroom,2,1,1,72.00,72.00,72.00,72.00,72.00,72.00,72.00,72.00,72.00,72.00,72.00,72.00,72.00,72.00,72.00,72.00,72.00
21643738,Dublin;CountyDublin;Ireland,Dundrum,18,Dublin;Ireland,f,House,Privateroom,1,1,1,45.00,45.00,45.00,45.00,45.00,45.00,45.00,45.00,45.00,45.00,45.00,45.00,45.00,45.00,45.00,45.00,45.00
21645372,Blackrock;CountyDublin;Ireland,Blackrock,A94W312,Blackrock;Ireland,f,House,Entirehome/apt,7,4,4,150.00,150.00,150.00,150.00,150.00,150.00,150.00,150.00,150.00,150.00,150.00,150.00,150.00,150.00,150.00,150.00,150.00
21646478,Dublin;CountyDublin;Ireland,CityCentre,D01YD76,Dublin;Ireland,t,Apartment,Entirehome/apt,3,1,1,149.00,0,149.00,149.00,149.00,149.00,149.00,149.00,72.00,55.00,0,0,0,0,0,0,0
21659242,Dublin1;CountyDublin;Ireland,CityCentre,D01YY11,Dublin1;Ireland,t,Apartment,Entirehome/apt,2,1,1,140.00,140.00,140.00,140.00,140.00,140.00,140.00,0,0,0,0,0,0,0,0,0,0
21659882,Dalkey;CountyDublin;Ireland,,A96F789,Dalkey;Ireland,t,House,Privateroom,4,2,2,120.00,0,0,0,120.00,120.00,120.00,120.00,120.00,120.00,120.00,120.00,120.00,120.00,0,0,0
21660316,Dalkey;CountyDublin;Ireland,,A96F789,Dalkey;Ireland,t,House,Privateroom,2,1,1,60.00,60.00,60.00,60.00,60.00,60.00,60.00,60.00,60.00,60.00,60.00,60.00,60.00,60.00,0,0,0
21661323,Dublin8;CountyDublin;Ireland,Portobello,,Dublin8;Ireland,t,Apartment,Entirehome/apt,4,2,2,150.00,150.00,150.00,150.00,150.00,150.00,150.00,150.00,150.00,150.00,150.00,150.00,0,150.00,150.00,150.00,150.00
21664900,Dublin2;CountyDublin;Ireland,TempleBar,,Dublin2;Ireland,t,Apartment,Entirehome/apt,6,2,2,200.00,200.00,200.00,200.00,200.00,200.00,200.00,200.00,200.00,200.00,200.00,200.00,200.00,200.00,200.00,200.00,200.00
21669142,Dublin;CountyDublin;Ireland,Terenure,,Dublin;Ireland,t,Hostel,Sharedroom,1,1,1,25.00,25.00,25.00,25.00,25.00,25.00,25.00,0,0,0,0,0,0,0,0,0,0
21675499,Dublin;CountyDublin;Ireland,,A96YY19,Dublin;Ireland,t,House,Entirehome/apt,6,3,1,125.00,125.00,125.00,125.00,125.00,125.00,125.00,125.00,125.00,125.00,125.00,125.00,125.00,125.00,125.00,125.00,125.00
21676087,Beaumont;CountyDublin;Ireland,Beaumont,D09P28D,Beaumont;Ireland,t,House,Privateroom,4,1,2,30.00,30.00,30.00,30.00,30.00,30.00,30.00,30.00,30.00,30.00,30.00,30.00,30.00,30.00,30.00,30.00,30.00
21680276,Dublin7;CountyDublin;Ireland,CityCentre,,Dublin7;Ireland,t,Apartment,Privateroom,2,1,1,65.00,65.00,65.00,65.00,65.00,65.00,65.00,65.00,65.00,65.00,65.00,65.00,65.00,65.00,65.00,65.00,65.00
21681061,Dublin4;CountyDublin;Ireland,Ballsbridge,,Dublin4;Ireland,t,Apartment,Entirehome/apt,4,2,2,190.00,190.00,190.00,190.00,190.00,190.00,190.00,190.00,0,0,0,0,0,190.00,190.00,190.00,190.00
21681264,Dublin;CountyDublin;Ireland,RanelaghandRathmines,,Dublin;Ireland,t,Cottage,Privateroom,1,1,1,59.00,59.00,59.00,59.00,59.00,59.00,59.00,59.00,59.00,0,0,0,0,0,0,0,0
21681711,Dublin;CountyDublin;Ireland,GeorgianQuarter,,Dublin;Ireland,f,Apartment,Entirehome/apt,4,2,2,250.00,250.00,250.00,250.00,250.00,250.00,250.00,250.00,250.00,250.00,250.00,250.00,250.00,250.00,250.00,250.00,250.00
21687726,Booterstown;CountyDublin;Ireland,Booterstown,,Booterstown;Ireland,f,Servicedapartment,Entirehome/apt,4,2,2,188.00,188.00,188.00,188.00,188.00,188.00,188.00,188.00,188.00,188.00,188.00,188.00,188.00,188.00,188.00,188.00,188.00
21695752,Dublin;CountyDublin;Ireland,Dundrum,,Dublin;Ireland,t,Apartment,Entirehome/apt,4,3,3,195.00,195.00,195.00,195.00,195.00,195.00,195.00,195.00,195.00,195.00,195.00,195.00,195.00,195.00,195.00,195.00,195.00
21706125,Dublin1;CountyDublin;Ireland,"NorthCityCentral/OConnellStreet",,Dublin1;Ireland,t,Apartment,Privateroom,2,1,1,74.00,74.00,74.00,74.00,74.00,74.00,0,0,0,0,0,0,0,0,0,0,0
21708166,Dublin2;CountyDublin;Ireland,GraftonStreet/St.StephensGreen,D02WK72,Dublin2;Ireland,t,House,Privateroom,2,1,1,69.00,69.00,69.00,69.00,69.00,69.00,69.00,69.00,69.00,89.00,89.00,89.00,89.00,89.00,89.00,89.00,89.00
21712161,FinglasEast;CountyDublin;Ireland,Glasnevin,D11K5F3,FinglasEast;Ireland,t,Townhouse,Entirehome/apt,5,3,3,150.00,150.00,150.00,150.00,150.00,150.00,150.00,150.00,150.00,150.00,150.00,150.00,150.00,150.00,150.00,150.00,150.00
21714412,Dublin;CountyDublin;Ireland,Portobello,,Dublin;Ireland,t,House,Entirehome/apt,4,2,2,60.00,60.00,60.00,60.00,60.00,60.00,60.00,60.00,60.00,60.00,60.00,60.00,60.00,60.00,60.00,60.00,60.00
21715231,Dublin;CountyDublin;Ireland,CityCentre,,Dublin;Ireland,f,Apartment,Entirehome/apt,6,2,3,109.00,109.00,109.00,109.00,109.00,109.00,109.00,109.00,109.00,109.00,109.00,109.00,109.00,109.00,0,0,0
21720980,Dublin;CountyDublin;Ireland,"NorthCityCentral/OConnellStreet",,Dublin;Ireland,f,Apartment,Entirehome/apt,4,1,1,109.00,109.00,109.00,109.00,109.00,109.00,0,0,0,0,0,0,0,0,0,0,0
21721952,Dublin;CountyDublin;Ireland,Santry,,Dublin;Ireland,f,Apartment,Entirehome/apt,2,1,2,47.00,47.00,47.00,47.00,47.00,47.00,47.00,47.00,47.00,47.00,47.00,47.00,47.00,47.00,47.00,47.00,47.00
21722118,Dublin;CountyDublin;Ireland,Ballsbridge,,Dublin;Ireland,f,House,Entirehome/apt,4,2,2,110.00,110.00,110.00,110.00,110.00,110.00,110.00,110.00,110.00,110.00,85.00,85.00,85.00,85.00,85.00,85.00,85.00
21723390,Dublin9;CountyDublin;Ireland,AddisonPark,D09K3T1,Dublin9;Ireland,t,House,Entirehome/apt,3,2,1,61.00,61.00,61.00,61.00,61.00,61.00,61.00,61.00,61.00,61.00,61.00,61.00,61.00,61.00,61.00,61.00,61.00
21743216,Fairview;CountyDublin;Ireland,Drumcondra,,Fairview;Ireland,f,Apartment,Privateroom,2,1,1,34.00,34.00,34.00,34.00,34.00,34.00,34.00,34.00,34.00,34.00,34.00,34.00,34.00,34.00,34.00,34.00,34.00
21743279,Dublin4;CountyDublin;Ireland,Ballsbridge,D04HW32,Dublin4;Ireland,t,Apartment,Entirehome/apt,3,1,1,130.00,130.00,130.00,130.00,130.00,130.00,130.00,130.00,130.00,130.00,130.00,130.00,130.00,130.00,130.00,130.00,130.00
21743300,Rathfarnham;CountyDublin;Ireland,Knocklyon,D16P389,Rathfarnham;Ireland,t,Apartment,Privateroom,2,1,2,35.00,35.00,35.00,35.00,35.00,35.00,35.00,35.00,35.00,35.00,35.00,35.00,35.00,35.00,35.00,35.00,35.00
21743610,Mulhuddart;CountyDublin;Ireland,,,Mulhuddart;Ireland,f,House,Privateroom,1,1,1,50.00,50.00,50.00,50.00,50.00,50.00,50.00,50.00,50.00,50.00,50.00,50.00,50.00,50.00,50.00,50.00,50.00
21746525,Dublin4;CountyDublin;Ireland,Ballsbridge,D04R6C8,Dublin4;Ireland,t,House,Entirehome/apt,6,2,2,198.00,198.00,198.00,198.00,198.00,198.00,198.00,198.00,198.00,198.00,198.00,198.00,198.00,198.00,198.00,198.00,198.00
21747284,Dublin6;CountyDublin;Ireland,Donnybrook,D06F5C6,Dublin6;Ireland,t,Townhouse,Privateroom,4,2,2,$4;690.00,$4;690.00,$4;690.00,$4;690.00,$4;690.00,$4;690.00,$4;690.00,$4;690.00,$4;690.00,$4;690.00,$4;690.00,$4;690.00,$4;690.00,$4;690.00,$4;690.00,$4;690.00,$4;690.00
